business_id,date,code,description
65080,20151201,5,Standard not met. Food Protection: Thermometers provided and conspicuous
65080,20151201,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
65080,20151201,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30740,20150628,2,"Standard not met. Food Sources: Container, properly labeled"
30740,20150628,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
30740,20150628,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
30740,20151125,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
30740,20151125,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
30740,20151125,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
96528,20150617,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
96528,20151210,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
74487,20150610,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
74487,20150610,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
74487,20151204,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
41689,20150213,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
41689,20150804,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
41689,20150804,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
41689,20160217,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
41689,20160217,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
70024,20150915,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
77812,20150611,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
77812,20150611,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
77812,20151203,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
89304,20150330,12,"Standard not met. Personnel: Clean clothes, hair restraints"
89304,20150923,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
82821,20150330,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
93062,20150319,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
93062,20150319,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
93062,20150923,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
93062,20150923,12,"Standard not met. Personnel: Clean clothes, hair restraints"
93062,20150923,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
93062,20150923,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
67013,20150622,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
67013,20150622,23,"Standard not met. Plumbing: Installed, maintained"
30745,20150406,5,Standard not met. Food Protection: Thermometers provided and conspicuous
30745,20150406,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
30745,20150406,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
30745,20150406,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
30745,20150406,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
30745,20150406,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30745,20150420,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
30745,20150420,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
30745,20150420,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
30745,20150420,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
30745,20150420,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
30745,20150928,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
30745,20150928,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
30745,20150928,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
30745,20150928,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
30745,20150928,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
30745,20150928,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
81536,20150615,23,"Standard not met. Plumbing: Installed, maintained"
81536,20150615,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
81536,20150722,12,"Standard not met. Personnel: Clean clothes, hair restraints"
81536,20160212,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
42242,20150710,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
42242,20150710,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
42242,20150710,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
42242,20160105,23,"Standard not met. Plumbing: Installed, maintained"
85539,20151116,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
60544,20150729,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
60544,20150729,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
60544,20150729,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
60544,20150729,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
60544,20150729,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
60544,20160112,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
60544,20160112,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
39671,20150610,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
39671,20150610,12,"Standard not met. Personnel: Clean clothes, hair restraints"
39671,20150610,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
39671,20150610,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
39671,20150610,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
39671,20150610,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
39671,20150610,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
39671,20150623,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
39671,20150623,4,Standard not met. Food Protection: Facilities to maintain product temp.
39671,20150623,12,"Standard not met. Personnel: Clean clothes, hair restraints"
39671,20150623,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
39671,20150623,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
39671,20151117,5,Standard not met. Food Protection: Thermometers provided and conspicuous
39671,20151117,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
39671,20151117,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
71880,20150908,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
71880,20150908,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
71880,20150908,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
71880,20160208,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
71880,20160208,23,"Standard not met. Plumbing: Installed, maintained"
76520,20150416,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
76520,20151021,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76520,20151021,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
30794,20150625,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
30794,20151201,23,"Standard not met. Plumbing: Installed, maintained"
30794,20151201,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
31459,20160209,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
31459,20160209,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
31459,20160209,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
31459,20160209,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31459,20160209,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
31459,20160209,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
31459,20160209,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
31459,20160209,23,"Standard not met. Plumbing: Installed, maintained"
31459,20160209,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
31459,20160209,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
31459,20160209,29,Standard not met. Outer Openings: Outer openings protected
31459,20160209,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
31459,20160209,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
31459,20160224,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31459,20160224,23,"Standard not met. Plumbing: Installed, maintained"
36043,20160209,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
36043,20160209,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
36043,20160209,23,"Standard not met. Plumbing: Installed, maintained"
36043,20160209,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
36043,20160209,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
76790,20160203,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
48387,20150602,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
48387,20150602,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
48387,20150602,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
48387,20151123,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
48387,20151123,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
48387,20151123,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
48691,20150527,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
48691,20151116,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
49229,20150626,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
49229,20150626,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
49229,20150626,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
49229,20151218,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
49229,20151218,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
30759,20150414,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
30759,20150414,23,"Standard not met. Plumbing: Installed, maintained"
30759,20150414,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
30759,20150414,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30759,20151001,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
30759,20151001,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
30759,20151001,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30756,20150420,23,"Standard not met. Plumbing: Installed, maintained"
30756,20150420,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30756,20151012,12,"Standard not met. Personnel: Clean clothes, hair restraints"
30756,20151012,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
30761,20150527,12,"Standard not met. Personnel: Clean clothes, hair restraints"
30762,20150930,12,"Standard not met. Personnel: Clean clothes, hair restraints"
30762,20150930,27,"Standard not met. Garbage Disposal: Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration."
62651,20150513,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
62651,20151026,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
30760,20151016,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
30758,20150311,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
30758,20150311,29,Standard not met. Outer Openings: Outer openings protected
30758,20150311,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
30758,20150916,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
30758,20150916,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
30758,20150916,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
30763,20150403,4,Standard not met. Food Protection: Facilities to maintain product temp.
30763,20150403,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
30763,20150403,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30763,20150922,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
91858,20150630,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
91858,20151210,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
30904,20150513,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
30904,20150513,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
63815,20150225,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
63815,20150914,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
63815,20150914,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
30764,20151006,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32210,20150701,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32210,20150701,23,"Standard not met. Plumbing: Installed, maintained"
32210,20150701,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32210,20151229,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
32210,20151229,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32210,20151229,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30767,20150828,4,Standard not met. Food Protection: Facilities to maintain product temp.
30767,20150828,5,Standard not met. Food Protection: Thermometers provided and conspicuous
30767,20150911,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
30766,20150915,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
96454,20150429,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
96454,20150429,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
96454,20150429,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
96454,20151013,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
77498,20150423,2,"Standard not met. Food Sources: Container, properly labeled"
77498,20150423,12,"Standard not met. Personnel: Clean clothes, hair restraints"
77498,20150423,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
77498,20150423,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
77498,20150423,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
77498,20151102,12,"Standard not met. Personnel: Clean clothes, hair restraints"
77498,20151102,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
43117,20150406,12,"Standard not met. Personnel: Clean clothes, hair restraints"
43117,20150406,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
43117,20150406,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
43117,20151005,23,"Standard not met. Plumbing: Installed, maintained"
50280,20150618,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
50280,20150618,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
50280,20150618,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
50280,20151214,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
50280,20151214,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
50280,20151214,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
50280,20151214,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
71975,20150331,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
71975,20150331,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
71975,20150331,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
71975,20151005,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
71975,20151005,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
71975,20151005,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
71975,20151005,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
71975,20151005,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
71975,20151015,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
71975,20151015,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
71975,20151015,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
71975,20151015,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
38315,20160217,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
89410,20151123,5,Standard not met. Food Protection: Thermometers provided and conspicuous
89410,20151123,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
89410,20151123,12,"Standard not met. Personnel: Clean clothes, hair restraints"
89410,20151123,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
89410,20151123,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
89410,20151204,12,"Standard not met. Personnel: Clean clothes, hair restraints"
89410,20151204,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
89410,20151204,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
97036,20150915,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
61166,20150622,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
61166,20151124,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
61166,20151124,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
61166,20151124,12,"Standard not met. Personnel: Clean clothes, hair restraints"
61166,20151124,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61166,20151124,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
61166,20151124,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
72696,20150629,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
72696,20150629,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
